8868	3122
8880	3132
8892	3142
8904	3153
8916	3162
8928	3168
8940	3177
8952	3184
8964	3190
8976	3201
8988	3210
9000	3220
9012	3232
9024	3240
9036	3248
9048	3257
9060	3267
9072	3273
9084	3284
9096	3294
9108	3300
9120	3313
9132	3320
9144	3327
9156	3333
9168	3344
9180	3355
9192	3367
9204	3380
9216	3391
9228	3402
9240	3410
9252	3420
9264	3427
9276	3435
9288	3445
9300	3455
9312	3463
9324	3472
9336	3483
9348	3492
9360	3502
9372	3512
9384	3524
9396	3533
9408	3540
9420	3548
9432	3560
9444	3567
9456	3574
9468	3582
9480	3589
9492	3596
9504	3604
9516	3612
9528	3621
9540	3643
9552	3655
9564	3664
9576	3675
9588	3685
9600	3693
9612	3703
9624	3711
9636	3721
9648	3732
9660	3743
9672	3750
9684	3761
9696	3769
9708	3776
9720	3787
9732	3802
9744	3811
9756	3820
9768	3830
9780	3842
9792	3853
9804	3863
9816	3872
9828	3883
9840	3893
9852	3904
9864	3914
9876	3926
9888	3938
9900	3947
9912	3958
9924	3972
9936	3985
9948	3997
9960	4009
9972	4020
9984	4032
9996	4044
10008	4056
10020	4068
10032	4079
10044	4091
10056	4106
10068	4118
10080	4131
10092	4144
10104	4157
10116	4169
10128	4182
10140	4195
10152	4208
10164	4221
10176	4239
10188	4254
10200	4268
10212	4280
10224	4291
10236	4319
10248	4332
10260	4342
10272	4354
10284	4366
10296	4379
10308	4389
10320	4398
10332	4406
10344	4416
10356	4426
10368	4452
10380	4490
10392	4507
10404	4528
10416	4540
10428	4550
10440	4560
10452	4569
10464	4578
10476	4589
10488	4602
10500	4611
10512	4623
10524	4637
10536	4647
10548	4659
10560	4674
10572	4689
10584	4701
10596	4715
10608	4727
10620	4741
10632	4757
10644	4767
10656	4779
10668	4789
10680	4799
10692	4808
10704	4817
10716	4826
10728	4835
10740	4844
10752	4852
10764	4863
10776	4878
10788	4893
10800	4909
10812	4925
10824	4942
10836	4955
10848	4970
10860	4984
10872	4999
10884	5014
10896	5028
10908	5047
10920	5061
10932	5076
10944	5091
10956	5103
10968	5120
10980	5135
10992	5148
11004	5164
11016	5179
11028	5192
11040	5207
11052	5216
11064	5226
11076	5238
11088	5248
11100	5261
11112	5270
11124	5286
11136	5300
11148	5317
11160	5330
11172	5344
11184	5358
11196	5371
11208	5387
11220	5402
11232	5418
11244	5433
11256	5445
11268	5461
11280	5473
11292	5483
11304	5498
11316	5514
11328	5531
11340	5548
11352	5564
11364	5582
11376	5600
11388	5611
11400	5621
11412	5630
11424	5640
11436	5650
11448	5663
11460	5678
11472	5688
11484	5697
11496	5710
11508	5725
11520	5737
11532	5752
11544	5761
11556	5771
11568	5781
11580	5791
11592	5800
11604	5810
11616	5819
11628	5829
11640	5839
11652	5848
11664	5857
11676	5866
11688	5876
11700	5885
11712	5896
11724	5906
11736	5919
11748	5931
11760	5943
11772	5953
11784	5963
11796	5973
11808	5983
11820	5994
11832	6004
11844	6014
11856	6025
11868	6034
11880	6045
11892	6054
11904	6064
11916	6074
11928	6084
11940	6094
11952	6104
11964	6114
11976	6125
11988	6135
12000	6145
12012	6156
12024	6167
12036	6177
12048	6188
12060	6199
12072	6209
12084	6219
12096	6230
12108	6239
12120	6249
12132	6259
12144	6269
12156	6278
12168	6291
12180	6301
12192	6311
12204	6321
12216	6332
12228	6342
12240	6352
12252	6364
12264	6375
12276	6385
12288	6400
12300	6412
12312	6423
12324	6433
12336	6444
12348	6454
12360	6465
12372	6477
12384	6489
12396	6502
12408	6513
12420	6531
12432	6543
12444	6554
12456	6565
12468	6577
12480	6588
12492	6599
12504	6611
12516	6621
12528	6632
12540	6645
12552	6655
12564	6667
12576	6677
12588	6687
12600	6698
12612	6708
12624	6718
12636	6729
12648	6739
12660	6752
12672	6763
12684	6774
12696	6786
12708	6796
12720	6809
12732	6820
12744	6833
12756	6845
12768	6857
12780	6868
12792	6879
12804	6890
12816	6902
12828	6914
12840	6924
12852	6935
12864	6946
12876	6958
12888	6970
12900	6982
12912	6993
12924	7005
12936	7017
12948	7029
12960	7041
12972	7052
12984	7064
12996	7075
13008	7087
13020	7099
13032	7111
13044	7122
13056	7133
13068	7144
13080	7155
13092	7168
13104	7181
